member_id,time_retrieved,office_type,office_title,office_address,office_city,office_province_territory,office_postal_code,office_note,office_phone,office_fax,office_email,office_toll_free,office_tty,source_url
1813,1708745800262,Constituency Office,Main office -  Shediac,,Shediac,New Brunswick,E4P 2E3,,506-533-5700,506-533-5888,,,,https://www.ourcommons.ca/members/en/dominic-leblanc(1813)
88460,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-6188,613-992-6194,,,,https://www.ourcommons.ca/members/en/diane-lebouthillier(88460)
88460,1708745800262,Constituency Office,Main office -  Grande-Rivière,,Grande-Rivière,Quebec,G0C 1V0,,418-385-4264,418-385-4276,,,,https://www.ourcommons.ca/members/en/diane-lebouthillier(88460)
88460,1708745800262,Constituency Office,Cap-aux-Meules,,Cap-aux-Meules,Quebec,G4T 1C9,,418-986-1489,418-986-2096,,,,https://www.ourcommons.ca/members/en/diane-lebouthillier(88460)
88460,1708745800262,Constituency Office,Ste-Anne-Des-Monts,,Ste-Anne-Des-Monts,Quebec,G4V 1T5,,418-764-2890,418-763-0067,,,,https://www.ourcommons.ca/members/en/diane-lebouthillier(88460)
88460,1708745800262,Constituency Office,New Richmond,,New Richmond,Quebec,G0C 2B0,,581-355-0060,,,,,https://www.ourcommons.ca/members/en/diane-lebouthillier(88460)
104653,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-8053,613-995-0687,,,,https://www.ourcommons.ca/members/en/richard-lehoux(104653)
104653,1708745800262,Constituency Office,Main office -  Sainte-Marie de Beauce,,Sainte-Marie de Beauce,Quebec,G6E 0H2,,418-387-4224,418-387-8124,,,,https://www.ourcommons.ca/members/en/richard-lehoux(104653)
104653,1708745800262,Constituency Office,Saint-Georges,,Saint-Georges,Quebec,G5Y 5P4,,418-227-2171,418-227-3093,,,,https://www.ourcommons.ca/members/en/richard-lehoux(104653)
104630,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-3250,613-992-3672,,,,https://www.ourcommons.ca/members/en/sebastien-lemire(104630)
104630,1708745800262,Constituency Office,Main office -  Rouyn-Noranda,,Rouyn-Noranda,Quebec,J9X 2R3,,1-800-567-6433,819-762-8732,,,,https://www.ourcommons.ca/members/en/sebastien-lemire(104630)
108395,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9511,613-947-0313,,,,https://www.ourcommons.ca/members/en/branden-leslie(108395)
108395,1708745800262,Constituency Office,Main office -  Winkler,,Winkler,Manitoba,R6W 0L7,,204-822-7440,,,,,https://www.ourcommons.ca/members/en/branden-leslie(108395)
105120,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1812,613-995-0033,,,,https://www.ourcommons.ca/members/en/chris-lewis(105120)
105120,1708745800262,Constituency Office,Main office -  Essex,,Essex,Ontario,N8M 1M4,,519-776-4700,519-776-1383,,,,https://www.ourcommons.ca/members/en/chris-lewis(105120)
88958,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-4974,613-996-9749,,,,https://www.ourcommons.ca/members/en/leslyn-lewis(88958)
88958,1708745800262,Constituency Office,Main office -  Simcoe,,Simcoe,Ontario,N3Y 5L6,,1-866-496-3400,519-426-0003,,,,https://www.ourcommons.ca/members/en/leslyn-lewis(88958)
89139,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-3066,613-992-3256,,,,https://www.ourcommons.ca/members/en/ron-liepert(89139)
89139,1708745800262,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T3H 0V5,,403-292-6666,403-292-6670,,,,https://www.ourcommons.ca/members/en/ron-liepert(89139)
88532,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-4995,613-996-8292,,,,https://www.ourcommons.ca/members/en/joel-lightbound(88532)
88532,1708745800262,Constituency Office,Main office -  Québec,,Québec,Quebec,G1X 4G6,,418-648-3244,418-648-3260,,,,https://www.ourcommons.ca/members/en/joel-lightbound(88532)
98079,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-9778,613-996-0785,,,,https://www.ourcommons.ca/members/en/dane-lloyd(98079)
98079,1708745800262,Constituency Office,Main office -  Stony Plain,,Stony Plain,Alberta,T7Z 1V5,,780-823-2050,780-823-2055,,,,https://www.ourcommons.ca/members/en/dane-lloyd(98079)
35600,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-8234,613-995-6350,,,,https://www.ourcommons.ca/members/en/ben-lobb(35600)
35600,1708745800262,Constituency Office,Main office -  Goderich,,Goderich,Ontario,N7A 2R6,,519-524-6560,519-612-1141,,,,https://www.ourcommons.ca/members/en/ben-lobb(35600)
35600,1708745800262,Constituency Office,Port Elgin,,Port Elgin,Ontario,N0H 2C5,,519-832-2999,519-832-2995,,,,https://www.ourcommons.ca/members/en/ben-lobb(35600)
88368,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-2700,613-947-4574,,,,https://www.ourcommons.ca/members/en/wayne-long(88368)
88368,1708745800262,Constituency Office,Main office -  Saint John,,Saint John,New Brunswick,E2L 4Z6,,506-657-2500,506-657-2504,,,,https://www.ourcommons.ca/members/en/wayne-long(88368)
88761,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-4758,613-996-9922,,,,https://www.ourcommons.ca/members/en/lloyd-longfield(88761)
88761,1708745800262,Constituency Office,Main office -  Guelph,,Guelph,Ontario,N1H 3N4,,519-837-8276,519-837-8443,,,,https://www.ourcommons.ca/members/en/lloyd-longfield(88761)
88810,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4633,613-992-9932,,,,https://www.ourcommons.ca/members/en/tim-louis(88810)
88810,1708745800262,Constituency Office,Main office -  Kitchener,,Kitchener,Ontario,N2E 4H9,,519-578-3777,519-578-0138,,,,https://www.ourcommons.ca/members/en/tim-louis(88810)
33,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9325,613-995-2754,,,,https://www.ourcommons.ca/members/en/lawrence-macaulay(33)
33,1708745800262,Constituency Office,Main office -  Montague,,Montague,Prince Edward Island,C0A 1R0,,902-838-4139,902-838-3790,,,,https://www.ourcommons.ca/members/en/lawrence-macaulay(33)
109891,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2406,613-995-7408,,,,https://www.ourcommons.ca/members/en/heath-macdonald(109891)
109891,1708745800262,Constituency Office,Main office -  Cornwall,,Cornwall,Prince Edward Island,C0A 1H0,,1-800-442-4050,902-566-4591,,,,https://www.ourcommons.ca/members/en/heath-macdonald(109891)
89269,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-943-2180,613-993-5577,,,,https://www.ourcommons.ca/members/en/alistair-macgregor(89269)
89269,1708745800262,Constituency Office,Main office -  Duncan,,Duncan,British Columbia,V9L 1P1,,250-746-4896,250-746-2354,,,,https://www.ourcommons.ca/members/en/alistair-macgregor(89269)
88468,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4351,613-992-1037,,,,https://www.ourcommons.ca/members/en/steven-mackinnon(88468)
88468,1708745800262,Constituency Office,Main office -  Gatineau,,Gatineau,Quebec,J8T 8J1,,819-561-5555,819-561-0005,,,,https://www.ourcommons.ca/members/en/steven-mackinnon(88468)
7251,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9372,613-992-1265,,,,https://www.ourcommons.ca/members/en/larry-maguire(7251)
7251,1708745800262,Constituency Office,Main office -  Brandon,,Brandon,Manitoba,R7A 4G5,,204-726-7600,204-726-7699,,,,https://www.ourcommons.ca/members/en/larry-maguire(7251)
116022,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0250,613-992-0251,,,,https://www.ourcommons.ca/members/en/shuvaloy-majumdar(116022)
116022,1708745800262,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T2W 4X9,,403-253-7990,403-253-8203,,,,https://www.ourcommons.ca/members/en/shuvaloy-majumdar(116022)
88748,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9364,613-992-5880,,,,https://www.ourcommons.ca/members/en/james-maloney(88748)
88748,1708745800262,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M8Z 4R9,,416-251-5510,416-251-2845,,,,https://www.ourcommons.ca/members/en/james-maloney(88748)
100521,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-7207,613-992-0431,,,,https://www.ourcommons.ca/members/en/richard-martel(100521)
100521,1708745800262,Constituency Office,Main office -  Chicoutimi,,Chicoutimi,Quebec,G7J 2M4,,418-698-5648,418-698-5611,,,,https://www.ourcommons.ca/members/en/richard-martel(100521)
104756,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-4576,613-947-4579,,,,https://www.ourcommons.ca/members/en/soraya-martinez-ferrada(104756)
104756,1708745800262,Constituency Office,Main office -  Montréal,,Montréal,Quebec,H1V 2C8,,514-283-2655,514-283-6485,,,,https://www.ourcommons.ca/members/en/soraya-martinez-ferrada(104756)
9137,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-1541,613-992-5397,,,,https://www.ourcommons.ca/members/en/brian-masse(9137)
9137,1708745800262,Constituency Office,Main office -  Windsor,,Windsor,Ontario,N8X 1K1,,519-255-1631,519-255-7913,,,,https://www.ourcommons.ca/members/en/brian-masse(9137)
105221,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-2901,613-943-8717,,,,https://www.ourcommons.ca/members/en/lindsay-mathyssen(105221)
105221,1708745800262,Constituency Office,Main office -  London,,London,Ontario,N5W 3C9,,519-685-4745,519-685-1462,,,,https://www.ourcommons.ca/members/en/lindsay-mathyssen(105221)
71599,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-1307,613-996-8340,,,,https://www.ourcommons.ca/members/en/bryan-may(71599)
71599,1708745800262,Constituency Office,Main office -  Cambridge,,Cambridge,Ontario,N1R 6J7,,519-624-7440,519-624-3517,,,,https://www.ourcommons.ca/members/en/bryan-may(71599)
2897,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-1119,613-996-0850,,,,https://www.ourcommons.ca/members/en/elizabeth-may(2897)
2897,1708745800262,Constituency Office,Main office -  Sidney,,Sidney,British Columbia,V8L 2Y8,,250-657-2000,250-657-2004,,,,https://www.ourcommons.ca/members/en/elizabeth-may(2897)
3306,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-3176,613-992-0930,,,,https://www.ourcommons.ca/members/en/dan-mazier(3306)
3306,1708745800262,Constituency Office,Main office -  Dauphin,,Dauphin,Manitoba,R7N 3H4,,1-877-405-8946,,,,,https://www.ourcommons.ca/members/en/dan-mazier(3306)
3306,1708745800262,Constituency Office,Neepawa,,Neepawa,Manitoba,R0J 1H0,,,,,,,https://www.ourcommons.ca/members/en/dan-mazier(3306)
89179,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0978,613-992-1011,,,,https://www.ourcommons.ca/members/en/kelly-mccauley(89179)
89179,1708745800262,Constituency Office,Main office -  Edmonton,,Edmonton,Alberta,T5S 1R5,,780-392-2515,780-392-2519,,,,https://www.ourcommons.ca/members/en/kelly-mccauley(89179)
88283,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4133,613-992-7277,,,,https://www.ourcommons.ca/members/en/ken-mcdonald(88283)
88283,1708745800262,Constituency Office,Main office -  Conception Bay South,,Conception Bay South,Newfoundland and Labrador,A1W 3A6,,709-834-3424,709-834-3628,,,,https://www.ourcommons.ca/members/en/ken-mcdonald(88283)
9486,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-3269,613-995-1534,,,,https://www.ourcommons.ca/members/en/david-j-mcguinty(9486)
9486,1708745800262,Constituency Office,Main office -  Ottawa,,Ottawa,Ontario,K1V 7Z9,,613-990-8640,613-990-2592,,,,https://www.ourcommons.ca/members/en/david-j-mcguinty(9486)
957,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1447,613-992-8968,,,,https://www.ourcommons.ca/members/en/john-mckay(957)
957,1708745800262,Constituency Office,Main office -  Scarborough,,Scarborough,Ontario,M1J 3H4,,416-283-1226,416-283-7935,,,,https://www.ourcommons.ca/members/en/john-mckay(957)
59293,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-9650,613-992-9868,,,,https://www.ourcommons.ca/members/en/ron-mckinnon(59293)
59293,1708745800262,Constituency Office,Main office -  Port Coquitlam,,Port Coquitlam,British Columbia,V3C 3L8,,604-927-1080,604-927-1084,,,,https://www.ourcommons.ca/members/en/ron-mckinnon(59293)
105623,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-1561,613-995-1862,,,,https://www.ourcommons.ca/members/en/greg-mclean(105623)
105623,1708745800262,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T2R 1J6,,403-244-1880,403-245-3468,,,,https://www.ourcommons.ca/members/en/greg-mclean(105623)
89374,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4587,613-992-1586,,,,https://www.ourcommons.ca/members/en/michael-v-mcleod(89374)
89374,1708745800262,Constituency Office,Main office -  Yellowknife,,Yellowknife,Northwest Territories,X1A 1N5,,867-873-6995,867-920-4233,,,,https://www.ourcommons.ca/members/en/michael-v-mcleod(89374)
105689,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-7325,613-995-5342,,,,https://www.ourcommons.ca/members/en/heather-mcpherson(105689)
105689,1708745800262,Constituency Office,Main office -  Edmonton,,Edmonton,Alberta,T6E 1W7,,780-495-8404,780-495-8403,,,,https://www.ourcommons.ca/members/en/heather-mcpherson(105689)
105186,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-1161,613-996-1759,,,,https://www.ourcommons.ca/members/en/eric-melillo(105186)
105186,1708745800262,Constituency Office,Main office -  Kenora,,Kenora,Ontario,P9N 1G4,,807-468-2170,807-468-4896,,,,https://www.ourcommons.ca/members/en/eric-melillo(105186)
105186,1708745800262,Constituency Office,Dryden,,Dryden,Ontario,P8N 1A7,,807-223-2182,1-866-710-0008,,,,https://www.ourcommons.ca/members/en/eric-melillo(105186)
58621,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9301,613-992-7273,,,,https://www.ourcommons.ca/members/en/alexandra-mendes(58621)
58621,1708745800262,Constituency Office,Main office -  Brossard,,Brossard,Quebec,J4Z 1A7,,450-466-6872,450-466-9822,,,,https://www.ourcommons.ca/members/en/alexandra-mendes(58621)
88738,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-6361,613-992-9791,,,,https://www.ourcommons.ca/members/en/marco-mendicino(88738)
88738,1708745800262,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M6A 1A3,,416-781-5583,416-781-5586,,,,https://www.ourcommons.ca/members/en/marco-mendicino(88738)
111048,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-2021,613-995-2174,,,,https://www.ourcommons.ca/members/en/wilson-miao(111048)
111048,1708745800262,Constituency Office,Main office -  Richmond,,Richmond,British Columbia,V6X 1A3,,604-775-5790,604-775-5789,,,,https://www.ourcommons.ca/members/en/wilson-miao(111048)
104648,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-1013,613-995-5184,,,,https://www.ourcommons.ca/members/en/kristina-michaud(104648)
104648,1708745800262,Constituency Office,Main office -  Amqui,,Amqui,Quebec,G5J 2B8,,418-629-6456,418-631-1204,,,,https://www.ourcommons.ca/members/en/kristina-michaud(104648)
104648,1708745800262,Constituency Office,Matane,,Matane,Quebec,G4W 2B8,,418-562-0343,418-562-7655,,,,https://www.ourcommons.ca/members/en/kristina-michaud(104648)
104648,1708745800262,Constituency Office,Price,,Price,Quebec,G0J 1Z0,,418-429-9278,,,,,https://www.ourcommons.ca/members/en/kristina-michaud(104648)
88660,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-6403,613-995-6404,,,,https://www.ourcommons.ca/members/en/marc-miller(88660)
88660,1708745800262,Constituency Office,Main office -  Montréal,,Montréal,Quebec,H4C 1G7,,514-496-4885,514-496-8097,,,,https://www.ourcommons.ca/members/en/marc-miller(88660)
17210,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-2332,613-995-4286,,,,https://www.ourcommons.ca/members/en/rob-moore(17210)
17210,1708745800262,Constituency Office,Main office -  Hampton,,Hampton,New Brunswick,E5N 6C2,,506-832-4200,506-832-4235,,,,https://www.ourcommons.ca/members/en/rob-moore(17210)
105511,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-5609,613-992-3199,,,,https://www.ourcommons.ca/members/en/marty-morantz(105511)
105511,1708745800262,Constituency Office,Main office -  Winnipeg,,Winnipeg,Manitoba,R3K 0Y2,,204-984-6432,204-984-6451,,,,https://www.ourcommons.ca/members/en/marty-morantz(105511)
110476,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-8913,613-996-7329,,,,https://www.ourcommons.ca/members/en/mike-morrice(110476)
110476,1708745800262,Constituency Office,Main office -  Kitchener,,Kitchener,Ontario,N2G 1B9,,519-741-2001,519-579-2404,,,,https://www.ourcommons.ca/members/en/mike-morrice(110476)
105807,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-7246,613-996-9923,,,,https://www.ourcommons.ca/members/en/rob-morrison(105807)
105807,1708745800262,Constituency Office,Main office -  Cranbrook,,Cranbrook,British Columbia,V1C 4X8,,250-417-2250,250-417-2253,,,,https://www.ourcommons.ca/members/en/rob-morrison(105807)
88308,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-9223,613-992-1974,,,,https://www.ourcommons.ca/members/en/robert-j-morrissey(88308)
88308,1708745800262,Constituency Office,Main office -  Summerside,,Summerside,Prince Edward Island,C1N 5P1,,1-800-224-0018,902-432-6853,,,,https://www.ourcommons.ca/members/en/robert-j-morrissey(88308)
94305,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-0633,613-995-5752,,,,https://www.ourcommons.ca/members/en/glen-motz(94305)
94305,1708745800262,Constituency Office,Main office -  Medicine Hat,,Medicine Hat,Alberta,T1A 3P9,,1-844-781-9061,403-528-4365,,,,https://www.ourcommons.ca/members/en/glen-motz(94305)
35950,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2430,613-995-0770,,,,https://www.ourcommons.ca/members/en/joyce-murray(35950)
35950,1708745800262,Constituency Office,Main office -  Vancouver,,Vancouver,British Columbia,V6K 2C8,,604-664-9220,604-664-9221,,,,https://www.ourcommons.ca/members/en/joyce-murray(35950)
110415,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-4984,613-996-4986,,,,https://www.ourcommons.ca/members/en/dan-muys(110415)
110415,1708745800262,Constituency Office,Dundas,,Dundas,Ontario,L9H 7L6,,905-689-1115,905-689-1124,,,,https://www.ourcommons.ca/members/en/dan-muys(110415)
110415,1708745800262,Constituency Office,Main office -  Binbrook,,Binbrook,Ontario,L0R 1C0,,905-692-2917,,,,,https://www.ourcommons.ca/members/en/dan-muys(110415)
110572,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-5322,613-996-5323,,,,https://www.ourcommons.ca/members/en/yasir-naqvi(110572)
110572,1708745800262,Constituency Office,Main office -  Ottawa,,Ottawa,Ontario,K1Y 4T3,,613-946-8682,613-946-8680,,,,https://www.ourcommons.ca/members/en/yasir-naqvi(110572)
88917,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-6124,613-998-7902,,,,https://www.ourcommons.ca/members/en/john-nater(88917)
88917,1708745800262,Constituency Office,Main office -  Stratford,,Stratford,Ontario,N5A 6S4,,519-273-1400,519-273-9045,,,,https://www.ourcommons.ca/members/en/john-nater(88917)
88917,1708745800262,Constituency Office,Harriston,,Harriston,Ontario,N0G 1Z0,,519-338-3589,519-338-5615,,,,https://www.ourcommons.ca/members/en/john-nater(88917)
96352,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-3374,613-992-3921,,,,https://www.ourcommons.ca/members/en/mary-ng(96352)
96352,1708745800262,Constituency Office,Main office -  Markham,,Markham,Ontario,L3R 5X1,,905-479-8100,905-479-3440,,,,https://www.ourcommons.ca/members/en/mary-ng(96352)
72023,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1416,613-992-1460,,,,https://www.ourcommons.ca/members/en/taleeb-noormohamed(72023)
72023,1708745800262,Constituency Office,Main office -  Vancouver,,Vancouver,British Columbia,V6H 3J9,,604-717-1140,604-717-1144,,,,https://www.ourcommons.ca/members/en/taleeb-noormohamed(72023)
104947,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-5296,613-992-9849,,,,https://www.ourcommons.ca/members/en/christine-normandin(104947)
104947,1708745800262,Constituency Office,Main office -  Saint-Jean-sur-Richelieu,,Saint-Jean-sur-Richelieu,Quebec,J3B 6X3,,450-357-9100,450-357-9109,,,,https://www.ourcommons.ca/members/en/christine-normandin(104947)
88925,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-8082,613-993-6587,,,,https://www.ourcommons.ca/members/en/jennifer-oconnell(88925)
88925,1708745800262,Constituency Office,Main office -  Pickering,,Pickering,Ontario,L1V 1B4,,905-839-2878,905-839-2423,,,,https://www.ourcommons.ca/members/en/jennifer-oconnell(88925)
58858,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2855,613-995-1635,,,,https://www.ourcommons.ca/members/en/robert-oliphant(58858)
58858,1708745800262,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M4G 3C2,,416-467-7275,416-467-8550,,,,https://www.ourcommons.ca/members/en/robert-oliphant(58858)
88299,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0927,613-995-7858,,,,https://www.ourcommons.ca/members/en/seamus-oregan(88299)
88299,1708745800262,Constituency Office,Main office -  St. John's,,St. John's,Newfoundland and Labrador,A1E 2E3,,709-772-4608,709-772-4776,,,,https://www.ourcommons.ca/members/en/seamus-oregan(88299)
105559,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0657,613-992-5508,,,,https://www.ourcommons.ca/members/en/jeremy-patzer(105559)
105559,1708745800262,Constituency Office,Main office -  Swift Current,,Swift Current,Saskatchewan,S9H 0K7,,306-778-4480,306-778-6981,,,,https://www.ourcommons.ca/members/en/jeremy-patzer(105559)
71454,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-8857,613-995-1625,,,,https://www.ourcommons.ca/members/en/pierre-paul-hus(71454)
71454,1708745800262,Constituency Office,Main office -  Québec,,Québec,Quebec,G1G 4E2,,418-624-0022,418-624-1095,,,,https://www.ourcommons.ca/members/en/pierre-paul-hus(71454)
88595,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-5257,613-996-4338,,,,https://www.ourcommons.ca/members/en/monique-pauze(88595)
88595,1708745800262,Constituency Office,Main office -  Repentigny,,Repentigny,Quebec,J6A 2P9,,450-581-3896,450-581-9958,,,,https://www.ourcommons.ca/members/en/monique-pauze(88595)
109922,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-0877,613-996-0878,,,,https://www.ourcommons.ca/members/en/rick-perkins(109922)
109922,1708745800262,Constituency Office,Main office -  Bridgewater,,Bridgewater,Nova Scotia,B4V 1B3,,902-527-5655,902-527-5656,,,,https://www.ourcommons.ca/members/en/rick-perkins(109922)
109922,1708745800262,Constituency Office,Barrington,,Barrington,Nova Scotia,B0W 1E0,,902-637-8611,,,,,https://www.ourcommons.ca/members/en/rick-perkins(109922)
88418,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-5681,613-992-7276,,,,https://www.ourcommons.ca/members/en/yves-perron(88418)
88418,1708745800262,Constituency Office,Main office -  Louiseville,,Louiseville,Quebec,J5V 1K2,,819-228-1210,819-228-1181,,,,https://www.ourcommons.ca/members/en/yves-perron(88418)
